BLOCK,ID,CODE,SOURCE,POP,TRTA,FAMFULL,TRTB,LAT,HERB,VEGWT,RWT
E5,152,P18/F22/I05,E,18,NA,1822,C,45.76868,L,11.807,0.539
E5,153,P04/F80/I05,E,4,NA,480,C,40.06813,H,14.007,1.528
E5,154,P06/F19/I13,E,6,NA,619,C,41.57154,L,7.727,0
E5,155,P17/F76/I05,E,17,NA,1776,C,45.02376,H,14.627,0.619
E5,156,P17/F59/I05,E,17,NA,1759,C,45.02376,H,10.857,0
E5,157,P09/F49/I05,E,9,NA,949,C,42.79109,H,12.337,0
E5,158,P16/F59/I05,E,16,NA,1659,C,44.75284,L,7.817,1.048
E5,159,P05/F28/I05,E,5,NA,528,C,41.42692,L,7.317,0
E5,160,P10/F54/I05,E,10,NA,1054,C,43.69717,H,20.957,0.449
E5,161,P14/F70/I05,E,14,NA,1470,C,44.29771,H,12.727,4.156
E5,162,P22/F46/I05,E,22,NA,2246,C,46.75552,H,13.147,0.389
E5,163,P06/F56/I05,E,6,NA,656,C,41.57154,L,19.197,0
E5,164,P11/F58/I05,E,11,NA,1158,C,43.28958,L,13.127,0
E5,165,P16/F79/I05,E,16,NA,1679,C,44.75284,L,7.217,3.036
E5,166,P18/F02/I05,E,18,NA,1802,C,45.76868,L,7.407,0
E5,167,P19/F06/I05,E,19,NA,1906,C,47.73136,L,6.077,0
E5,168,P22/F32/I05,E,22,NA,2232,C,46.75552,H,18.637,2.216
E5,170,P10/F37/I05,E,10,NA,1037,C,43.69717,H,6.687,0
E5,171,P01/F25/I14,E,1,NA,125,C,38.8235,L,8.407,0
E5,172,P15/F13/I14,E,15,NA,1513,C,44.2915,L,4.407,0
E5,173,P12/F22/I05,E,12,NA,1222,C,44.54749,L,12.597,0.708
E5,174,P15/F42/I05,E,15,NA,1542,C,44.2915,L,6.867,0.439
E5,175,P19/F69/I05,E,19,NA,1969,C,47.73136,L,3.007,0
E5,176,P19/F53/I05,E,19,NA,1953,C,47.73136,L,6.207,0.489
E5,177,P20/F30/I05,E,20,NA,2030,C,48.10384,L,4.937,0
E5,178,P08/F59/I05,E,8,NA,859,C,41.97527,H,5.767,0
E5,179,P22/F45/I05,E,22,NA,2245,C,46.75552,H,8.057,0
E5,180,P03/F75/I05,E,3,NA,375,C,40.23327,H,15.187,0.489
E5,181,P15/F39/I05,E,15,NA,1539,C,44.2915,L,5.677,0.179
E5,182,P04/F66/I05,E,4,NA,466,C,40.06813,H,8.107,0
E5,183,P10/F07/I05,E,10,NA,1007,C,43.69717,H,11.247,0
E5,184,P17/F70/I05,E,17,NA,1770,C,45.02376,H,6.517,0
E5,185,P17/F21/I05,E,17,NA,1721,C,45.02376,H,6.497,0
E5,186,P14/F39/I05,E,14,NA,1439,C,44.29771,H,16.177,0.209
E5,187,P15/F56/I05,E,15,NA,1556,C,44.2915,L,5.367,1.079
E5,188,P18/F80/I05,E,18,NA,1880,C,45.76868,L,10.447,0
E5,189,P11/F37/I05,E,11,NA,1137,C,43.28958,L,12.107,0
E5,190,P01/F17/I05,E,1,NA,117,C,38.8235,L,8.617,0
E5,191,P16/F09/I05,E,16,NA,1609,C,44.75284,L,15.257,2.306
E5,192,P06/F05/I05,E,6,NA,605,C,41.57154,L,16.567,0
E5,193,P17/F13/I05,E,17,NA,1713,C,45.02376,H,5.867,0
E5,194,P08/F43/I05,E,8,NA,843,C,41.97527,H,6.417,0
E5,195,P08/F36/I05,E,8,NA,836,C,41.97527,H,4.697,0
E5,196,P08/F55/I05,E,8,NA,855,C,41.97527,H,8.967,0
E5,197,P09/F36/I05,E,9,NA,936,C,42.79109,H,12.057,0
E5,198,P05/F14/I05,E,5,NA,514,C,41.42692,L,13.307,0
E5,199,P19/F40/I05,E,19,NA,1940,C,47.73136,L,14.347,0
E5,200,P02/F19/I05,E,2,NA,219,C,38.7966,L,21.627,1.926
E5,151,P18/F19/I05,E,18,NA,1819,C,45.76868,L,6.107,0
E5,101,P10/F29/I05,E,10,NA,1029,C,43.69717,H,9.037,0
E5,102,P01/F71/I05,E,1,NA,171,C,38.8235,L,21.607,0
E5,103,P12/F47/I05,E,12,NA,1247,C,44.54749,L,6.747,0
E5,104,P22/F15/I05,E,22,NA,2215,C,46.75552,H,3.107,0
E5,105,P02/F12/I05,E,2,NA,212,C,38.7966,L,17.207,0
E5,106,P10/F76/I05,E,10,NA,1076,C,43.69717,H,5.857,0
E5,107,P12/F60/I05,E,12,NA,1260,C,44.54749,L,2.857,0
E5,109,P06/F65/I05,E,6,NA,665,C,41.57154,L,12.447,0
E5,110,P11/F46/I05,E,11,NA,1146,C,43.28958,L,7.767,0
E5,111,P10/F76/I04,E,10,NA,1076,C,43.69717,H,9.987,0
E5,112,P09/F33/I05,E,9,NA,933,C,42.79109,H,11.627,1.039
E5,113,P10/F02/I05,E,10,NA,1002,C,43.69717,H,17.787,0
E5,114,P12/F52/I05,E,12,NA,1252,C,44.54749,L,11.677,2.168
E5,115,P03/F53/I05,E,3,NA,353,C,40.23327,H,25.117,0
E5,116,P11/F66/I13,E,11,NA,1166,C,43.28958,L,13.617,0.369
E5,117,P16/F05/I05,E,16,NA,1605,C,44.75284,L,14.047,0
E5,118,P20/F07/I05,E,20,NA,2007,C,48.10384,L,16.607,0
E5,119,P11/F15/I05,E,11,NA,1115,C,43.28958,L,15.657,0.349
E5,120,P12/F03/I05,E,12,NA,1203,C,44.54749,L,9.767,2.058
E5,121,P16/F70/I05,E,16,NA,1670,C,44.75284,L,7.117,6.304
E5,122,P03/F45/I05,E,3,NA,345,C,40.23327,H,17.937,0.738
E5,123,P20/F05/I14,E,20,NA,2005,C,48.10384,L,8.967,0
E5,124,P22/F48/I05,E,22,NA,2248,C,46.75552,H,9.237,0.339
E5,125,P17/F01/I05,E,17,NA,1701,C,45.02376,H,14.167,0.219
E5,126,P12/F75/I05,E,12,NA,1275,C,44.54749,L,11.427,0.889
E5,127,P20/F09/I05,E,20,NA,2009,C,48.10384,L,5.407,0
E5,128,P02/F35/I05,E,2,NA,235,C,38.7966,L,21.807,2.097
E5,129,P19/F70/I05,E,19,NA,1970,C,47.73136,L,9.167,0
E5,130,P19/F38/I05,E,19,NA,1938,C,47.73136,L,8.417,0
E5,131,P16/F66/I05,E,16,NA,1666,C,44.75284,L,9.927,1.338
E5,132,P19/F31/I05,E,19,NA,1931,C,47.73136,L,8.797,0.619
E5,134,P12/F36/I05,E,12,NA,1236,C,44.54749,L,9.017,0.309
E5,135,P14/F09/I05,E,14,NA,1409,C,44.29771,H,1.447,0
E5,136,P22/F11/I05,E,22,NA,2211,C,46.75552,H,27.147,2.536
E5,137,P13/F45/I05,E,13,NA,1345,C,44.6076,H,14.607,1.978
E5,138,P14/F16/I05,E,14,NA,1416,C,44.29771,H,16.207,0.819
E5,139,P15/F74/I05,E,15,NA,1574,C,44.2915,L,7.937,0.909
E5,140,P01/F64/I05,E,1,NA,164,C,38.8235,L,4.207,0
E5,141,P01/F59/I05,E,1,NA,159,C,38.8235,L,12.507,0.449
E5,142,P04/F26/I05,E,4,NA,426,C,40.06813,H,12.397,0.679
E5,143,P01/F02/I05,E,1,NA,102,C,38.8235,L,20.707,0
E5,144,P22/F57/I05,E,22,NA,2257,C,46.75552,H,11.087,0
E5,145,P15/F07/I05,E,15,NA,1507,C,44.2915,L,11.007,0.139
E5,146,P11/F68/I05,E,11,NA,1168,C,43.28958,L,5.447,0
E5,147,P10/F08/I05,E,10,NA,1008,C,43.69717,H,8.067,0
E5,148,P14/F61/I05,E,14,NA,1461,C,44.29771,H,18.427,0.978
E5,149,P08/F63/I05,E,8,NA,863,C,41.97527,H,9.187,0
E5,150,P01/F07/I05,E,1,NA,107,C,38.8235,L,8.677,0
E3,60,P03/F31/I03,E,3,NA,331,P,40.23327,H,11.277,1.639
E3,61,P22/F45/I03,E,22,NA,2245,P,46.75552,H,10.407,1.059
E3,62,P09/F35/I02,E,9,NA,935,P,42.79109,H,8.507,0.599
E3,63,P11/F41/I03,E,11,NA,1141,P,43.28958,L,19.997,0
E3,64,P12/F29/I03,E,12,NA,1229,P,44.54749,L,10.107,0.609
E3,65,P03/F34/I03,E,3,NA,334,P,40.23327,H,22.227,3.526
E3,66,P17/F59/I03,E,17,NA,1759,P,45.02376,H,10.427,0
E3,67,P15/F07/I13,E,15,NA,1507,P,44.2915,L,8.887,0.449
E3,68,P19/F38/I03,E,19,NA,1938,P,47.73136,L,5.937,0
E3,69,P08/F14/I03,E,8,NA,814,P,41.97527,H,11.737,0
E3,70,P04/F65/I03,E,4,NA,465,P,40.06813,H,22.677,0.519
E3,71,P13/F26/I03,E,13,NA,1326,P,44.6076,H,7.807,2.717
E3,72,P04/F48/I03,E,4,NA,448,P,40.06813,H,7.617,0
E3,73,P10/F80/I03,E,10,NA,1080,P,43.69717,H,17.597,9.684
E3,74,P03/F24/I03,E,3,NA,324,P,40.23327,H,17.277,3.366
E3,75,P22/F46/I03,E,22,NA,2246,P,46.75552,H,14.827,4.496
E3,76,P22/F64/I03,E,22,NA,2264,P,46.75552,H,13.737,3.966
E3,77,P17/F76/I03,E,17,NA,1776,P,45.02376,H,12.597,0
E3,78,P01/F71/I03,E,1,NA,171,P,38.8235,L,24.347,0.339
E3,79,P01/F25/I03,E,1,NA,125,P,38.8235,L,10.257,0
E3,80,P04/F26/I03,E,4,NA,426,P,40.06813,H,22.347,0.309
E3,81,P09/F36/I03,E,9,NA,936,P,42.79109,H,8.547,0
E3,82,P02/F74/I13,E,2,NA,274,P,38.7966,L,10.477,0
E3,83,P14/F17/I14,E,14,NA,1417,P,44.29771,H,14.637,11.864
E3,84,P18/F80/I03,E,18,NA,1880,P,45.76868,L,10.477,0
E3,85,P14/F21/I03,E,14,NA,1421,P,44.29771,H,10.867,0.869
E3,86,P16/F52/I03,E,16,NA,1652,P,44.75284,L,6.727,0.259
E3,87,P11/F37/I03,E,11,NA,1137,P,43.28958,L,11.627,0.549
E3,88,P18/F69/I03,E,18,NA,1869,P,45.76868,L,8.117,0
E3,89,P01/F02/I03,E,1,NA,102,P,38.8235,L,12.157,0
E3,90,P18/F19/I03,E,18,NA,1819,P,45.76868,L,18.467,1.747
E3,91,P14/F30/I03,E,14,NA,1430,P,44.29771,H,11.677,0.639
E3,92,P18/F50/I03,E,18,NA,1850,P,45.76868,L,16.937,2.316
E3,93,P13/F37/I03,E,13,NA,1337,P,44.6076,H,9.867,1.159
E3,94,P03/F46/I03,E,3,NA,346,P,40.23327,H,8.957,0
E3,95,P08/F43/I03,E,8,NA,843,P,41.97527,H,29.877,2.446
E3,96,P10/F02/I03,E,10,NA,1002,P,43.69717,H,29.267,1.409
E3,97,P15/F23/I03,E,15,NA,1523,P,44.2915,L,11.487,5.456
E3,98,P08/F75/I03,E,8,NA,875,P,41.97527,H,28.527,1.478
E3,99,P18/F30/I03,E,18,NA,1830,P,45.76868,L,10.197,0
E3,100,P22/F24/I03,E,22,NA,2224,P,46.75552,H,31.157,2.817
E3,13,P22/F48/I03,E,22,NA,2248,P,46.75552,H,14.767,2.497
E3,14,P13/F61/I03,E,13,NA,1361,P,44.6076,H,12.687,0.959
E3,15,P02/F12/I03,E,2,NA,212,P,38.7966,L,12.697,0.589
E3,16,P13/F45/I03,E,13,NA,1345,P,44.6076,H,9.257,0.719
E3,17,P16/F66/I03,E,16,NA,1666,P,44.75284,L,9.447,2.937
E3,18,P05/F74/I03,E,5,NA,574,P,41.42692,L,17.407,5.236
E3,19,P01/F20/I03,E,1,NA,120,P,38.8235,L,15.227,0.669
E3,20,P11/F68/I03,E,11,NA,1168,P,43.28958,L,6.487,0
E3,21,P19/F26/I03,E,19,NA,1926,P,47.73136,L,3.387,0
E3,22,P05/F14/I03,E,5,NA,514,P,41.42692,L,9.737,0.349
E3,23,P20/F73/I03,E,20,NA,2073,P,48.10384,L,16.257,1.159
E3,24,P11/F30/I03,E,11,NA,1130,P,43.28958,L,7.617,0
E3,25,P02/F07/I03,E,2,NA,207,P,38.7966,L,9.937,0
E3,26,P06/F21/I08,E,6,NA,621,P,41.57154,L,13.527,0.569
E3,27,P13/F47/I03,E,13,NA,1347,P,44.6076,H,3.987,0
E3,28,P22/F11/I03,E,22,NA,2211,P,46.75552,H,21.397,3.886
E3,29,P15/F42/I03,E,15,NA,1542,P,44.2915,L,7.407,1.269
E3,30,P01/F07/I03,E,1,NA,107,P,38.8235,L,14.197,3.386
E3,31,P01/F64/I03,E,1,NA,164,P,38.8235,L,8.517,0.689
E3,32,P20/F50/I03,E,20,NA,2050,P,48.10384,L,11.007,0
E3,33,P04/F64/I03,E,4,NA,464,P,40.06813,H,26.757,5.444
E3,34,P03/F53/I03,E,3,NA,353,P,40.23327,H,7.637,0
E3,35,P17/F65/I03,E,17,NA,1765,P,45.02376,H,16.337,0
E3,36,P08/F12/I03,E,8,NA,812,P,41.97527,H,14.617,0.309
E3,37,P18/F22/I03,E,18,NA,1822,P,45.76868,L,3.217,0
E3,38,P20/F43/I03,E,20,NA,2043,P,48.10384,L,7.807,0
E3,39,P02/F31/I14,E,2,NA,231,P,38.7966,L,9.887,0
E3,40,P20/F07/I03,E,20,NA,2007,P,48.10384,L,8.207,0
E3,41,P08/F59/I03,E,8,NA,859,P,41.97527,H,5.427,0
E3,42,P08/F63/I03,E,8,NA,863,P,41.97527,H,16.447,0
E3,43,P10/F08/I03,E,10,NA,1008,P,43.69717,H,2.617,0
E3,44,P12/F52/I03,E,12,NA,1252,P,44.54749,L,4.807,0.639
E3,45,P16/F05/I03,E,16,NA,1605,P,44.75284,L,14.037,3.386
E3,46,P17/F70/I03,E,17,NA,1770,P,45.02376,H,7.817,0.339
E3,47,P14/F39/I03,E,14,NA,1439,P,44.29771,H,16.777,3.396
E3,48,P12/F06/I03,E,12,NA,1206,P,44.54749,L,17.797,5.636
E3,49,P22/F73/I03,E,22,NA,2273,P,46.75552,H,9.577,0.539
E3,50,P19/F59/I03,E,19,NA,1959,P,47.73136,L,4.767,0
E3,51,P19/F53/I03,E,19,NA,1953,P,47.73136,L,7.027,0
E3,52,P11/F46/I03,E,11,NA,1146,P,43.28958,L,21.197,0.929
E3,53,P17/F13/I03,E,17,NA,1713,P,45.02376,H,16.927,0
E3,55,P10/F76/I03,E,10,NA,1076,P,43.69717,H,13.697,2.707
E3,54,P14/F20/I03,E,14,NA,1420,P,44.29771,H,7.437,0.789
E3,56,P06/F19/I03,E,6,NA,619,P,41.57154,L,11.267,0.669
E3,57,P19/F25/I03,E,19,NA,1925,P,47.73136,L,8.557,0.279
E3,58,P20/F59/I14,E,20,NA,2059,P,48.10384,L,9.547,0
E3,59,P19/F40/I03,E,19,NA,1940,P,47.73136,L,5.167,0
E3,1,P10/F62/I03,E,10,NA,1062,P,43.69717,H,29.877,10.584
E3,2,P16/F70/I03,E,16,NA,1670,P,44.75284,L,27.827,13.954
E3,3,P17/F48/I14,E,17,NA,1748,P,45.02376,H,24.337,2.736
E3,4,P22/F15/I03,E,22,NA,2215,P,46.75552,H,13.637,0.589
E3,5,P14/F79/I03,E,14,NA,1479,P,44.29771,H,17.717,1.259
E3,6,P06/F56/I03,E,6,NA,656,P,41.57154,L,11.267,0.619
E3,7,P08/F58/I03,E,8,NA,858,P,41.97527,H,13.047,0.979
E3,8,P04/F46/I03,E,4,NA,446,P,40.06813,H,19.537,0.529
E3,9,P01/F12/I03,E,1,NA,112,P,38.8235,L,5.967,0
E3,10,P18/F02/I03,E,18,NA,1802,P,45.76868,L,12.947,0
E3,11,P18/F61/I03,E,18,NA,1861,P,45.76868,L,8.937,0.449
E3,12,P15/F74/I03,E,15,NA,1574,P,44.2915,L,16.227,6.146
E5,50,P18/F69/I05,E,18,NA,1869,C,45.76868,L,8.767,0.359
E5,49,P04/F47/I05,E,4,NA,447,C,40.06813,H,20.427,0.349
E5,48,P13/F47/I05,E,13,NA,1347,C,44.6076,H,14.287,3.008
E5,47,P08/F14/I05,E,8,NA,814,C,41.97527,H,7.207,0
E5,46,P22/F64/I05,E,22,NA,2264,C,46.75552,H,12.347,0
E5,45,P11/F63/I05,E,11,NA,1163,C,43.28958,L,10.397,0.709
E5,44,P20/F41/I05,E,20,NA,2041,C,48.10384,L,10.307,0
E5,43,P06/F55/I05,E,6,NA,655,C,41.57154,L,14.747,0.389
E5,42,P04/F64/I05,E,4,NA,464,C,40.06813,H,10.157,0.829
E5,41,P12/F51/I05,E,12,NA,1251,C,44.54749,L,6.427,0
E5,40,P06/F44/I05,E,6,NA,644,C,41.57154,L,10.987,0.259
E5,39,P01/F20/I05,E,1,NA,120,C,38.8235,L,11.507,0
E5,38,P09/F54/I05,E,9,NA,954,C,42.79109,H,8.417,0.409
E5,37,P03/F76/I05,E,3,NA,376,C,40.23327,H,12.107,0.669
E5,36,P01/F26/I05,E,1,NA,126,C,38.8235,L,8.617,0.499
E5,35,P13/F02/I05,E,13,NA,1302,C,44.6076,H,8.027,0.589
E5,34,P13/F61/I05,E,13,NA,1361,C,44.6076,H,11.747,0.439
E5,33,P17/F65/I05,E,17,NA,1765,C,45.02376,H,11.077,3.856
E5,32,P19/F59/I05,E,19,NA,1959,C,47.73136,L,6.207,0
E5,31,P12/F29/I05,E,12,NA,1229,C,44.54749,L,14.557,5.116
E5,30,P10/F80/I05,E,10,NA,1080,C,43.69717,H,8.657,0.469
E5,29,P20/F37/I05,E,20,NA,2037,C,48.10384,L,7.007,0
E5,28,P04/F14/I05,E,4,NA,414,C,40.06813,H,12.587,0
E5,27,P14/F17/I13,E,14,NA,1417,C,44.29771,H,4.987,0
E5,26,P19/F25/I05,E,19,NA,1925,C,47.73136,L,10.457,2.118
E5,25,P03/F24/I05,E,3,NA,324,C,40.23327,H,13.537,0
E5,24,P12/F68/I05,E,12,NA,1268,C,44.54749,L,7.827,0
E5,23,P11/F41/I05,E,11,NA,1141,C,43.28958,L,16.507,0
E5,22,P19/F26/I05,E,19,NA,1926,C,47.73136,L,3.007,0
E5,21,P11/F60/I05,E,11,NA,1160,C,43.28958,L,16.777,0
E5,20,P08/F13/I05,E,8,NA,813,C,41.97527,H,11.807,1.058
E5,19,P14/F21/I05,E,14,NA,1421,C,44.29771,H,23.977,6.904
E5,18,P03/F46/I05,E,3,NA,346,C,40.23327,H,6.427,0
E5,17,P08/F75/I05,E,8,NA,875,C,41.97527,H,14.297,0
E5,16,P02/F31/I05,E,2,NA,231,C,38.7966,L,1.977,0
E5,15,P22/F24/I05,E,22,NA,2224,C,46.75552,H,10.907,0
E5,14,P20/F47/I05,E,20,NA,2047,C,48.10384,L,2.357,0
E5,12,P13/F60/I05,E,13,NA,1360,C,44.6076,H,8.807,1.039
E5,13,P10/F62/I05,E,10,NA,1062,C,43.69717,H,21.287,0.589
E5,11,P22/F73/I05,E,22,NA,2273,C,46.75552,H,16.867,1.138
E5,10,P05/F50/I05,E,5,NA,550,C,41.42692,L,7.997,1.079
E5,9,P13/F78/I05,E,13,NA,1378,C,44.6076,H,20.697,3.017
E5,8,P03/F34/I05,E,3,NA,334,C,40.23327,H,15.197,0
E5,7,P18/F76/I05,E,18,NA,1876,C,45.76868,L,5.277,0
E5,6,P20/F43/I05,E,20,NA,2043,C,48.10384,L,5.687,0
E5,5,P13/F53/I05,E,13,NA,1353,C,44.6076,H,7.447,0.559
E5,4,P15/F23/I05,E,15,NA,1523,C,44.2915,L,7.707,0
E5,3,P15/F14/I05,E,15,NA,1514,C,44.2915,L,6.687,1.548
E5,2,P10/F30/I05,E,10,NA,1030,C,43.69717,H,12.507,0.649
E5,1,P16/F52/I05,E,16,NA,1652,C,44.75284,L,16.337,0.539
E5,100,P05/F37/I05,E,5,NA,537,C,41.42692,L,15.257,0
E5,99,P20/F73/I05,E,20,NA,2073,C,48.10384,L,12.517,0
E5,98,P06/F20/I04,E,6,NA,620,C,41.57154,L,9.617,0
E5,97,P18/F30/I05,E,18,NA,1830,C,45.76868,L,7.957,0
E5,96,P14/F30/I05,E,14,NA,1430,C,44.29771,H,4.277,0
E5,95,P11/F26/I05,E,11,NA,1126,C,43.28958,L,12.047,0
E5,94,P16/F38/I05,E,16,NA,1638,C,44.75284,L,7.827,0
E5,93,P20/F50/I05,E,20,NA,2050,C,48.10384,L,16.447,0
E5,92,P15/F22/I05,E,15,NA,1522,C,44.2915,L,6.177,0
E5,91,P02/F07/I05,E,2,NA,207,C,38.7966,L,8.147,0
E5,90,P18/F03/I05,E,18,NA,1803,C,45.76868,L,7.407,0
E5,89,P02/F25/I05,E,2,NA,225,C,38.7966,L,12.117,0
E5,88,P01/F12/I13,E,1,NA,112,C,38.8235,L,22.007,0
E5,87,P20/F59/I05,E,20,NA,2059,C,48.10384,L,9.937,0
E5,86,P12/F06/I05,E,12,NA,1206,C,44.54749,L,23.377,0
E5,85,P16/F28/I05,E,16,NA,1628,C,44.75284,L,10.227,0.879
E5,83,P08/F12/I05,E,8,NA,812,C,41.97527,H,18.337,0
E5,82,P02/F46/I05,E,2,NA,246,C,38.7966,L,18.637,0
E5,81,P18/F61/I05,E,18,NA,1861,C,45.76868,L,12.107,0.179
E5,80,P08/F32/I05,E,8,NA,832,C,41.97527,H,18.647,0.649
E5,79,P08/F58/I05,E,8,NA,858,C,41.97527,H,14.957,2.478
E5,77,P14/F72/I05,E,14,NA,1472,C,44.29771,H,11.327,1.719
E5,76,P18/F50/I05,E,18,NA,1850,C,45.76868,L,5.997,0
E5,75,P13/F27/I05,E,13,NA,1327,C,44.6076,H,10.707,0
E5,74,P13/F33/I05,E,13,NA,1333,C,44.6076,H,6.907,0.249
E5,73,P17/F30/I05,E,17,NA,1730,C,45.02376,H,11.027,0.499
E5,72,P02/F74/I05,E,2,NA,274,C,38.7966,L,10.087,0
E5,71,P02/F21/I05,E,2,NA,221,C,38.7966,L,9.447,0
E5,69,P06/F21/I05,E,6,NA,621,C,41.57154,L,11.517,0
E5,68,P22/F06/I05,E,22,NA,2206,C,46.75552,H,11.167,0
E5,67,P18/F77/I05,E,18,NA,1877,C,45.76868,L,6.287,0
E5,66,P01/F47/I05,E,1,NA,147,C,38.8235,L,17.007,0.199
E5,70,P06/F36/I05,E,6,NA,636,C,41.57154,L,13.667,0
E5,65,P03/F31/I05,E,3,NA,331,C,40.23327,H,11.117,1.147
E5,64,P17/F74/I05,E,17,NA,1774,C,45.02376,H,15.467,0.259
E5,63,P09/F72/I05,E,9,NA,972,C,42.79109,H,11.977,0.358
E5,62,P14/F79/I05,E,14,NA,1479,C,44.29771,H,9.157,0.239
E5,61,P13/F37/I05,E,13,NA,1337,C,44.6076,H,12.687,3.076
E5,60,P17/F48/I05,E,17,NA,1748,C,45.02376,H,6.527,0.289
E5,59,P04/F73/I05,E,4,NA,473,C,40.06813,H,19.267,0.619
E5,58,P09/F27/I05,E,9,NA,927,C,42.79109,H,5.627,0
E5,57,P02/F77/I05,E,2,NA,277,C,38.7966,L,14.777,0
E5,56,P13/F26/I05,E,13,NA,1326,C,44.6076,H,11.307,0.239
E5,55,P15/F72/I05,E,15,NA,1572,C,44.2915,L,7.137,3.046
E5,54,P17/F21/I04,E,17,NA,1721,C,45.02376,H,9.777,0
E5,52,P04/F65/I05,E,4,NA,465,C,40.06813,H,11.937,0
E5,51,P04/F46/I05,E,4,NA,446,C,40.06813,H,18.767,0.509
E11,51,P176/I11,E,NA,P,P176,C,NA,NA,7.907,0
E11,52,P15/F72/I11,E,15,NA,1572,C,44.2915,L,5.617,1.177
E11,53,P06/F62/I11,E,6,NA,662,C,41.57154,L,15.267,0.249
E11,54,P12/F60/I11,E,12,NA,1260,C,44.54749,L,8.027,0.289
E11,55,P13/F27/I11,E,13,NA,1327,C,44.6076,H,6.387,0.209
E11,56,P01/F17/I11,E,1,NA,117,C,38.8235,L,8.377,0
E11,57,P19/F06/I11,E,19,NA,1906,C,47.73136,L,5.187,0.699
E11,58,P19/F70/I11,E,19,NA,1970,C,47.73136,L,5.547,0
E11,59,P09/F33/I11,E,9,NA,933,C,42.79109,H,4.527,0
E11,60,P01/F47/I11,E,1,NA,147,C,38.8235,L,8.637,0
E11,61,P14/F17/I11,E,14,NA,1417,C,44.29771,H,10.457,0.389
E11,62,P09/F35/I11,E,9,NA,935,C,42.79109,H,3.577,0
E11,63,P11/F09/I11,E,11,NA,1109,C,43.28958,L,5.967,0
E11,64,P14/F30/I11,E,14,NA,1430,C,44.29771,H,10.127,0.439
E11,65,P16/F48/I11,E,16,NA,1648,C,44.75284,L,4.047,0
E11,66,P18/F71/I11,E,18,NA,1871,C,45.76868,L,7.227,0
E11,67,P14/F09/I11,E,14,NA,1409,C,44.29771,H,3.797,0
E11,68,P19/F31/I11,E,19,NA,1931,C,47.73136,L,3.327,0.279
E11,69,P01/F25/I11,E,1,NA,125,C,38.8235,L,2.607,0
E11,70,P12/F69/I11,E,12,NA,1269,C,44.54749,L,6.157,0
E11,71,P11/F58/I11,E,11,NA,1158,C,43.28958,L,14.657,0
E11,72,P02/F07/I11,E,2,NA,207,C,38.7966,L,8.377,0
E11,73,P06/F65/I11,E,6,NA,665,C,41.57154,L,10.967,0
E11,74,P17/F21/I11,E,17,NA,1721,C,45.02376,H,8.027,0
E11,75,P02/F21/I11,E,2,NA,221,C,38.7966,L,1.167,0
E11,76,P15/F42/I11,E,15,NA,1542,C,44.2915,L,4.217,0
E11,77,P02/F25/I11,E,2,NA,225,C,38.7966,L,2.357,0
E11,78,P13/F21/I11,E,13,NA,1321,C,44.6076,H,7.897,0.849
E11,79,P12/F52/I11,E,12,NA,1252,C,44.54749,L,4.447,0.169
E11,80,P14/F72/I11,E,14,NA,1472,C,44.29771,H,2.927,0
E11,81,P17/F48/I11,E,17,NA,1748,C,45.02376,H,8.567,0
E11,82,P01/F64/I11,E,1,NA,164,C,38.8235,L,9.567,0
E11,83,P05/F14/I11,E,5,NA,514,C,41.42692,L,13.857,0
E11,84,P17/F76/I11,E,17,NA,1776,C,45.02376,H,13.647,0.489
E11,85,P06/F44/I11,E,6,NA,644,C,41.57154,L,7.127,0
E11,86,P02/F19/I11,E,2,NA,219,C,38.7966,L,9.707,0.189
E11,87,P03/F76/I11,E,3,NA,376,C,40.23327,H,14.687,0
E11,88,P01/F20/I16,E,1,NA,120,C,38.8235,L,21.397,0.798
E11,89,P19/F60/I11,E,19,NA,1960,C,47.73136,L,1.817,0
E11,90,P11/F63/I11,E,11,NA,1163,C,43.28958,L,6.487,0
E11,91,P18/F61/I11,E,18,NA,1861,C,45.76868,L,3.867,0
E11,92,P16/F59/I11,E,16,NA,1659,C,44.75284,L,5.847,0
E11,93,P15/F22/I11,E,15,NA,1522,C,44.2915,L,5.937,0
E11,94,P17/F74/I11,E,17,NA,1774,C,45.02376,H,3.857,0
E11,95,P15/F23/I11,E,15,NA,1523,C,44.2915,L,9.347,0.489
E11,96,P19/F53/I11,E,19,NA,1953,C,47.73136,L,1.247,0
E11,97,P06/F56/I11,E,6,NA,656,C,41.57154,L,16.497,0.389
E11,98,P06/F41/I11,E,6,NA,641,C,41.57154,L,3.327,0
E11,99,P13/F45/I11,E,13,NA,1345,C,44.6076,H,7.667,0
E11,100,P14/F11/I11,E,14,NA,1411,C,44.29771,H,2.057,0
E11,1,P10/F35/I11,E,10,NA,1035,C,43.69717,H,16.037,0
E11,2,P20/F07/I11,E,20,NA,2007,C,48.10384,L,13.407,0
E11,3,P08/F59/I11,E,8,NA,859,C,41.97527,H,12.787,0
E11,4,P12/F47/I11,E,12,NA,1247,C,44.54749,L,6.107,0
E11,5,P10/F29/I11,E,10,NA,1029,C,43.69717,H,11.927,1.148
E11,6,P15/F07/I11,E,15,NA,1507,C,44.2915,L,8.597,0
E11,7,P05/F74/I11,E,5,NA,574,C,41.42692,L,10.047,0.209
E11,8,P20/F41/I11,E,20,NA,2041,C,48.10384,L,11.297,0
